,asin,helpful,overall,reviewText,reviewTime,reviewerID,reviewerName,summary,unixReviewTime
232,B000JMLBHU,"[0, 0]",5,"This book was inspired by the true story of Alexander Selkirk, who survived alone for almost five years on an uninhabited island off the coast of Chile.It is a very interesting story with a lot of imagination by Verne as it is written in the later 1800s. It starts in 1865, March, Richmond, VA. The capital of the Confederacy is under siege by the Union Army under Lt. Gen. U. S. Grant.Five men, Cyrus, Pencroft, Herbert, Neb and Gideon, and a dog named Top are trapped in Richmond and wish to escape from the town. The weather is bad, but there is a balloon tethered in the middle of town, and the storm seems to provide some cover as the Confederates are less attentive with the storm. They get into the balloon with a dog and set off on an adventure. They are blown west by the storm, and end up over the ocean, with the balloon losing altitude, when they very fortunately to crash on a tropical island, which turns out to be volcanic and large enough to have a variety on the island.Interesting that Verne uses a balloon which is only coming into use, as the device to get his folks onto the deserted tropical island.The five men are a good collection of skills and personalities and work well together. Captain Cyrus is their knowledgeable and inspiring leader with an engineer's practical knowledge. Pencroft, is a practical and hardworking sailor. Gideon is kind of a ""everyman"" -- observant, strong and resourceful and loving. Herbert a young, man learning and becoming a naturalist. It is a well done book where the whole crew works hard to make a life for themselves on the island using what is available. They do an excellent job using what is at hand, and make chemicals including nitroglycerine, using what is on the island.A well done and interesting adventure tale. Hard to always appreciate that it was written in 1870, as it has aged well.  An enjoyable Verne adventure novel, certainly one of his best.","01 23, 2014",A1GA8HU27UO4D7,Hill Country Bob,An excellent adventure novel from 1870,1390435200
233,B000JMLBHU,"[0, 0]",5,"This book was the very first bookmobile book I bought when I was in the school book club. I loved the story then and I bet a dollar to a donut I will love it again. If my memory serves, I bought this book in 5th grade. That would have been about 1961. I am looking forward to reliving the memories.","01 22, 2013",A1OHZBNRQJ39OT,"hombre243 ""Ron Baum""",50 + years ago...,1358812800
234,B000JMLBHU,"[0, 0]",5,I have been trying to go through the classic books off and on through out the years. I have found many of them so interesting and refreshing. This book was no different. It has great characters and a wonderful story line. I recommend it if you enjoy a bit of sci fi-ish books. :),"11 25, 2012",A260HE0AYLYBWA,IB4Fun,Classic book,1353801600
235,B000JMLBHU,"[0, 0]",4,A wonderful adventure described in great detail as only Jules Verne can do. Readers of all ages will greatly enjoy this book.,"04 10, 2013",ADSB7SEDF5P5N,james dodd,The mysterious island,1365552000
236,B000JMLBHU,"[0, 2]",3,am sorry ---- i accidentally deleted it from the kindle before i had time to check it out.  i apologize.,"01 15, 2014",A2NS6PKNVMZ5C0,james,never read it- oops,1389744000
237,B000JMLBHU,"[0, 0]",4,Probably a good book to have around for all the sience it containsWell writen story even tho it is fiction,"12 7, 2013",A28XJ2WEQNDT7Y,James L. Counts,very interesting.,1386374400
238,B000JMLBHU,"[0, 0]",5,A true classic.  Not like the movie where they fight large dinosaur.  A good tail of survival and the will to get by.  A good read for any age.  The true adventure and a lesson in human nature.  Good over evil and how to best understand the wishes of others.,"03 7, 2013",ABYE43IG67QO9,James L. Wagner,A classic as it always will be.,1362614400
239,B000JMLBHU,"[0, 0]",5,"Purchased this for my husband, who totally enjoyed it, could not put it down.  One of Jules Verne's best books.","04 6, 2014",A2YPI0DVYYV560,Janet A. Armstrong,Mysterious Island,1396742400
240,B000JMLBHU,"[0, 0]",5,"this was one of the most interesting books I have read. it keeps you in suspense throughout the entire book it is amazing how much these men accomplished while on the island I loved the book, and couldn't, put it down I would recommend this book to all adventure readers.","04 16, 2014",A1PLBW89YEJWSF,Jean  s.,The mysterious island,1397606400
241,B000JMLBHU,"[2, 2]",4,"This was my first tread into Jules Verne. I was rewarded with a good read. The only complaint was that there was a lot of detail put into all the different mechanisms they had to make. However, it was still interesting to learn such things from the way to build many things from raw resources to how to create makeshift items to help with survival.The story begins with 5 prisoners; an engineer, a sailor, a reporter, a servant, and a young man along with a very bright dog; traveling in a hot air balloon to escape imprisonment during the Civil War. They are thrown onto an island that isn't listed on any maps and well out of the way for any ships in the Pacific to go by. They even go on a short trip to a close but un-useful island to help a castaway. For four long years these escapees have to start from nothing to make themselves a civilized dwelling. They create everything from a house in granite rock and a garden and an animal farm to any mechanism they might need to create something to survive with. They spend their days working and building and creating all the necessities as well as some wants. They build two ships and at the last second when they fear death, they are saved. There are references to 20,000 leagues under the seas and captain Nemo as well as historical things.The story is long but with all the details you learn not only to feel like you know the islanders but also enough to see their surroundings and feel their anxieties. There is adventure, camaraderie, pirates, survival, and many other things all wrapped up in this amazing classic.","03 7, 2010",AN8ELR6AHMMQ,"Jessss ""I read to find stories that inspire m...",A great tale of friendship and surviving,1267920000
242,B000JMLBHU,"[0, 0]",5,This is one of the classic stories of Jules Verne and it is also one of my favorites.  Five prisoners of war escape using a balloon.  Caught in a massive storm they are carried thousands of miles and land on a remote island with no inhabitants.  They begin to build what life they can and they are very creative and ingenious. Their adventures are what make this story so entertaining.  As the true nature of the island is discovered the group is faced with both threats from enemies and help from a mysterious benefactor.Jules Verne's writing and perceptions of the future and Sci-Fi were well ahead of his time.  This is an excellent story and I recommend it to you.,"11 28, 2012",A1X1CEGHTHMBL1,jjceo,An excellent story that is a classic and one of my favorites!,1354060800
243,B000JMLBHU,"[0, 0]",4,Great read for Jules Verne  fans.  A little simplistic in the details but he had to get the characters a long way in a very impossible situation.  Suspend your disbelief that much and he will lead you to the final scene that will have you slap your forehead for not seeing it coming.  Lot of fun.,"01 6, 2014",A1H0A74JRZPER0,John Price,Jules Verne does it  again.,1388966400
244,B000JMLBHU,"[0, 0]",5,Always a fantastic read.  Good for all ages and tastes.  Well worth the time spent enjoying the story.  Better than the movies.,"08 6, 2013",AAH07I63JJZQU,"Joseph A. Cimino III ""jac10jac""",CLASSIC.,1375747200
245,B000JMLBHU,"[0, 0]",4,An ill fated escape by balloon ended up being a disaster depositing 5 men and a dog on a seemingly deserted island.  Where they worked to start a colony of sorts and where they experienced many hardships and triumphs.  A classic story filled with well defined characters and interesting locale.  The one downfall was it was somewhat wordy and of course some of the explanations of the scientific kind were outdated.  But those small complaints does nothing to diminish the quality of the tale itself.,"12 11, 2013",AK9IZ1TUV8LFF,Josh Hitch,A great classic tale,1386720000
246,B000JMLBHU,"[0, 0]",5,IT IS FUN TO SEE HOW THE MYSTERIOUS ISLAND PLAYS A PRIMARY PART OF THIS WONDERFUL BOOK.  I LOVE A GOOD MYSTERY & THIS ONE WAS GREAT!  THANK YOU,"03 4, 2013",A1B016J4OUC7JJ,Judith C. Kotara,A MYSTERIOUS ISLAND IS THE FOCUS,1362355200
247,B000JMLBHU,"[0, 0]",4,This was a great read. I am really glad I downloaded it. I didn't want to put it down. I would recommend reading the mysterious island.,"06 10, 2014",A1P274BBTT4WWB,Kathy Oros,Great read,1402358400
248,B000JMLBHU,"[0, 0]",3,"Not what i expected. yet a very interesting book. i usually don&#8216;t read books from this era, just goes to show they can be of interest.","11 2, 2012",A026598010DVEJLSZ7H2U,kathy pierce,Interesting,1351814400
249,B000JMLBHU,"[0, 0]",5,"I first read this book when I was 11, and I have read itevery 5 years since.A boys own tale, embroidering history, science, survival,science- fiction, bravery, comradeship into a silken mapI'm glad I grew up reading these stories before the dreadfulHarry Potter hogwash eyewash obliterated young peoplesminds and turned them into zombies.","12 5, 2012",A22GRLOZQ0BOK2,Kebmel,"Another classic, required reading",1354665600
250,B000JMLBHU,"[0, 0]",4,Mysterious Island was my first read by this author.  It was a long read but very detail that made the island come alive.  Lots of surprises.,"02 12, 2013",A1H7BMY1OC0M1I,"Linda Hass ""Ladybug Linda""",M.I.Long Read,1360627200
251,B000JMLBHU,"[1, 5]",1,It was too slow from the very beginning!To much information about a number of charcters at the very beginning which turned out to be quite boring!,"05 2, 2013",A2BACI46NOIMJP,lizard,Did not really care for this book!,1367452800
252,B000JMLBHU,"[0, 0]",5,"I gave it this rating because not only was it a good adventure tale, but the characterization was also very good. I enjoyed it and learned something about surviving on an island.","10 26, 2013",A15T0FXDG111AT,Lois Ruff,How to survive on a desert island.,1382745600
253,B000JMLBHU,"[0, 0]",4,Took a long time to read and get into STORY. Overall a good but slow reading book. Would recommend this book to anyone who has an interest in science. It has an interesting turn.,"05 25, 2014",A3M1QXWY2RNHXC,"lorraine boyce ""rain""",Mysterious island,1400976000
254,B000JMLBHU,"[0, 0]",4,This is a classic book of the time. The actions of the characters may not be pc but this story gives a real view of attitudes particular to the era. If you are expecting a tale like the movies inspired by the book you will not find it.  This is a story about men surviving difficult circumstances. It is somewhat fantastical but real all the same. And it is very readable.,"04 4, 2013",A224F16KZKBOPK,LS,Surviving the island,1365033600
255,B000JMLBHU,"[0, 0]",3,"Unexpectedly, the story was predominantly complex discussions (pages & pages) on and about physics, engineering & chemistry. This really bogged the story down for me.  It was an interesting story line, but way too much detail.  Including Captain Nemo in the story was an interesting twist.","12 20, 2013",A1544EE561CCZ4,LuvToRead,Classic Adventure,1387497600
256,B000JMLBHU,"[0, 0]",3,Jules Verne has a knack for detail.  This book has a good plot and a mystery not solved until the end.  This keeps one reading even though it is a very tedious chore.  Similar with many writers the object is to keep wandering around many irrelevant ideas to add &#34;texture&#34;.  I suspect most readers read a line or two each page in order to make some headway into the story.  One also has to accept absurd achievements similar to a James Bond movie.  It's better to read this than some sex novel written by someone with a demented mind.  Lynn in Jacksonville OR,"01 29, 2013",A3T7BLQYX2OYB0,Lynn,mysterious island,1359417600
257,B000JMLBHU,"[0, 0]",5,"At 1st, I didn't realize who the author was.  This is a wonderful finish to &#34;20,000 Leagues&#34;. Kept my interest.","11 20, 2013",A1WP3TE89YUEIV,Marine Mom,"20,000 Leagues",1384905600
258,B000JMLBHU,"[0, 0]",5,"Jules Verne is indeed an author you can rely on for fast flowing suspense, and I enjoy reading the classics written in the way that they were originally penned; it much more enjoyable for me. Children of all ages would benefit from reading this book eminence.","12 11, 2013",A2B0NEHJW8KODT,Martha Silcox,The Mysterious Island,1386720000
259,B000JMLBHU,"[0, 0]",5,"I never read this great book growing up.  Now is the time to catch up on the classics and to think, &#34;It was free!&#34;","03 31, 2013",A2G3C7LJGXLEGF,"mcampey ""Music Lover""",Newbie Tablet Reader,1364688000
260,B000JMLBHU,"[0, 0]",5,"This is a good sequel to Jules Verne 20,000 Leagues Under the Sea. I like this book, although the movies don't do it justice.","01 5, 2013",A37Q4QBRUK76DW,"Melissa D. White ""Missy""",Classic,1357344000
261,B000JMLBHU,"[1, 10]",1,"I  grew up considering Jules Verne and his contamparies as people with a scientific vision. But having read his work, including this one, I feel betrayed. These are racist people, believing in white man's superiority, which looks like a recurrent theme with bit of pseudoscience thrown in. Do not waste time.","03 24, 2013",A1BLVCVTR48OK,M K Ghoda,so predictable and so racist,1364083200
262,B000JMLBHU,"[0, 0]",3,"It was okay, but not thrilling. Just was not my cup of tea. Not sure if it was the story, just could not get in to it..","05 15, 2013",A21TGHB812GBAJ,momp,The Mystery Island,1368576000
263,B000JMLBHU,"[0, 0]",5,"I had never read any of the old Classics so I picked up this book after reading so many good reviews.  It did start a little slow, but at the same time intriguing with the mystery of where the bullet came from.  At times I could not put it down.  I enjoyed all of the characters, and found it very interesting how they created things we take for granted today.  It's hard to remember that people used to have to do everything for themselves, it sure has been a lost art in the western society! I found the writing wonderful and Jules Verne painted wonderful details which made the story itself such a pleasure to read!","07 30, 2011",A3INL3IB0KS081,myjunk,Great Book,1311984000
264,B000JMLBHU,"[0, 0]",5,"the is a story about man, life,working together for the betterment of all.the betterment of this group of man.the respect life,all things intended .","05 24, 2014",A2U8SERD0ONCP6,nealm,Love for one to another,1400889600
265,B000JMLBHU,"[0, 0]",5,"This is the best book I have ever read in my life.  I am 60 years old and read about 100 books a year.  This is a story about a group of men who really care about each other and risk their lives to help each other.  There is plenty of action and adventure to keep your interest, but the true story is this group of men.  I keep it on my Kindle, and when I have nothing else to read, I open the book and re-read it.  I wish modern novels where of this quality.  I enjoy all of his books, but this is his best.  I recommend it to everyone, and it is free, how can it get any better.","08 3, 2011",A145D7CGVVR036,Nebraska Tim,Only the Best,1312329600
266,B000JMLBHU,"[0, 0]",4,I like Jules Vern stories and enjoyed reading this on my little Kindle while away from home needing something to read while in a waiting mode.,"01 8, 2014",A2JIFKR0GSGVTM,Nola W. Higley,The Mysterious Island,1389139200
267,B000JMLBHU,"[0, 0]",5,"When I was growing up, I was not exposed to the literary world.  I purchased this kindle book and am so glad I did.It was, at times, repetitive (I wanted to say, 'OK, you told us that already - a few times&#34;.)  At times, it was idealistic and at other times it was realistic.  The detail of how they made the island their own is educational.I definitely got caught up in it.  I would recommend this book to middle school students & pre-teens with imagination.The language requires attention but is worth the effort.","05 14, 2014",A10SIMY7QC5TZX,Nonnie,The Mysterious Island by Jules Verne,1400025600
268,B000JMLBHU,"[0, 0]",5,"This is another of the old classics that Amazon has released in eBook format.  I read this story first over fifty years ago while it was being held between the hardback bindings of a library book in conjunction with Twenty Thousand Leagues Under the Sea and In Search of the Castaways.  After I discovered how exciting Jules Verne's writings truly were I started reading all of his books that I could find and I most certainty appreciated every one of them.  When I saw ""The Mysterious Island"" in eBook format on Amazon I simply had to have a copy.  It is now my desire to acquire all the books that I have read and the books I now have in my personal hard-copy library, in the eBook format.  Even though we have grown up reading hardback and paperback books, enjoying the smell of printer's ink and experiencing the feeling of a good binding and fine paper in our hands, we no longer are able to collect them in their original format due to lack of available shelf space.  I have discovered that being able to carry all of my books around in my Kindle Fire HD 8.9 is not a bad way to go after all.  Hunting through book shelf after book shelf for a novel or digging through box after box of books which we had to place in storage because our books were completely taking over our home, looking for just the right book, has unfortunately become unrealistic. However I regress and this is a review about Jules Verne and his book ""The Mysterious Island""  Read it, I believe you will love it.","02 26, 2014",A1PTRTHNA8H7QO,NORMAN GERREN,The Mysterious Island,1393372800
269,B000JMLBHU,"[1, 1]",5,"Jules Verne's Guide to Survival. I enjoyed the adventure. This is one classic you don't want to miss. Not only is it fun to read, but you might learn something as well. The next time I read it, and I fully intend to read this book again, I'm going to keep my laptop at my elbow so I can find pictures of some of the animals and plants mentioned. I'd especially like to know if their ""horses"" are real or make-believe.","08 30, 2010",A1N1ZUU0YCST06,"Old Woman ""Readsalot""",Fascinating,1283126400
270,B000JMLBHU,"[0, 0]",5,I couldn't put this book down until it was finished. I had never read this book but had read other works written by Jules Verne. I always wondered what happened to Captain Memo. Now I know. Great story. A keeper.,"06 11, 2013",A35M41OM66SZ4T,Pcm,Excellent,1370908800
271,B000JMLBHU,"[0, 0]",2,"I didn't care for this story, others may like it but it just not for me, I just couldn't keep reading. Too much good stuff out there to keep going with this one.","06 16, 2014",A2FD68WZT9K8KD,R Buxton,Not interesting enough to finish,1402876800
272,B000JMLBHU,"[0, 0]",5,A group of men escape by balloon a Confederate prison and land on a deserted island where all their needs are met by a mysterious benefactor.,"12 26, 2013",A32A056Q9OYP7D,Ricky KImsey,Island Mystery,1388016000
273,B000JMLBHU,"[0, 0]",4,Another classic read that I performed on my Samsung Galaxy S III - and one I recommend to others as I will probably read it again in the future.,"07 19, 2013",A34OD5GD02R6KN,R. Merck,Another Classic Read,1374192000
274,B000JMLBHU,"[0, 0]",5,Love to read the old classics and i will be reading this one many more times later on like all of the other books,"10 25, 2013",A1S9DMNXA07JYG,Robert Eder,The Mysterious Island,1382659200
275,B000JMLBHU,"[0, 0]",3,"This is a good book, and it keeps the reader in suspense, although it gets a little boring at times. 5 men get stranded on an island and they get into some adventures. Pretty standard plot, however there is an orangutan named Joop and a dog named Top, which gives the novel some heart and soul in addition to diversity. I felt cheated quite a bit by the ending, however I still enjoyed it.","11 25, 2013",A14I5GLI33UV6Z,Rob,"Not Verne's best, but still worthwhile.",1385337600
276,B000JMLBHU,"[0, 0]",5,Very enjoyable read. This is the first Verne book I have read and now I want to read them all. How would you survive on an island? Old world wisdom is shared within a chronology...,"02 26, 2013",AAZT2O0JWUEHI,Rob,Masterpiece,1361836800
277,B000JMLBHU,"[0, 0]",4,Takes place in 1800's.Five castaways . Good mystery and well written. Will keep you coming back to find out....who did that!,"02 15, 2014",AXN60I6LAZRPE,Rose Marie Brown,A good read,1392422400
278,B000JMLBHU,"[0, 0]",5,"5 stars. I think this is one of the best books written by Jules Verne. I saw the movie when I was young, it was more glamorous than the book. However the book endeared these men to each other through all their hardships. I would recommend this book to anyone who enjoys a good read.","01 28, 2013",AJPGP7XGRILEM,Rusty Leary,The mysterious Island,1359331200
279,B000JMLBHU,"[0, 0]",5,The Mysterious Island is the 1st time I have read Jules Verne. Of course I've known about him all my years alive since my teenage years and have to say I really did enjoy this book which I downloaded free from Amazon for my Kindle being one of the classics that it is. Jules Verne was a very remarkable intelligent thoughtful writer. I definitely will be reading more of his works.,"02 7, 2014",A3PU2TKU7QXF3E,RWM,Fun and interesting read!,1391731200
280,B000JMLBHU,"[0, 0]",5,"another adventure story that has everything needed to keep you reading action, intrigue, mystery, and likable characters. as always I was a happy reader with verne. I think most readers would like this","06 13, 2014",A2LSKD2H9U8N0J,sandra sue marsolek,another jules verne great story,1402617600
281,B000JMLBHU,"[0, 0]",4,"I have read all Jules Verne's stories but all are worth re-reading. I believe most have been made into movies so for me it is worth refreshing the story especially this one as the movie never did it justice. The dated language is a little difficult but fun if, like me, you use the dictionary often to search out obscure words and phrases. For anyone who never read or saw this story/movie I strongly recommend it as good early science fiction.","04 14, 2014",AO5WSZ81EKEOE,Sears Tanner,Classic Science Fiction story worth re-reading,1397433600
282,B000JMLBHU,"[0, 0]",5,"I love Jules Verne. A man ahead of his time. This story is comparable to 20.000 leagues under the sea. Even if you ignore that fact that he  was way ahead of the time, his stories are always fun and a pleasure to read","05 23, 2013",A2LOT24Z3X3YV5,Senior in La,Great adventure for Jules Vernes lovers,1369267200
283,B000JMLBHU,"[0, 0]",5,"The more I find of his works, the more I understand why he is (hopefully still) held in such high esteem in the science fiction reading community.","11 29, 2012",A2F0ETLPN3JFLO,Spaniardx,More Verne,1354147200
284,B000JMLBHU,"[0, 0]",5,This book kept my attention from the very first page until the ending. I could see myselfin the position of the escapees and how they managed to survive with the help of themysterious person. The ending was quite a surprise.,"05 12, 2014",AAFFMDBOQTSG4,ssyc,The Mysterious Island,1399852800
285,B000JMLBHU,"[0, 0]",4,slow at first but totally suspenseful to the very end. glad I stuck through to find out an ending that you can't possibly have imagined,"01 13, 2014",A1LGL651AKWM2C,Stacey C. Tijerina,Surprise!,1389571200
286,B000JMLBHU,"[0, 0]",3,"But I was expecting something more the pace of Around the World in 80 Days, and this dragged in spots. I ended up skipping a lot of parts where they were making things, and was a little incredulous how easily everything came to them and all they were able to accomplish.","05 23, 2013",A1UG9ESWLS945M,sunbean72,Great classic!,1369267200
287,B000JMLBHU,"[0, 0]",4,"The complexity of detail in this story amazes me, especially since it is not a recently published story and was hard to put down!","02 20, 2013",A2TNVEXX0REFDB,Tadpole,Amazing account of survivors marooned on an island,1361318400
288,B000JMLBHU,"[0, 0]",3,This book was interesting and fun to read. The characters were interesting and made the book better. A great read for downtime.,"04 21, 2014",A2V0IOF8CYD9F8,Taylor,Good,1398038400
289,B000JMLBHU,"[0, 0]",5,"An excellent read, extremely descriptive. You almost feel as though you are one of the characters. This is the first Novel that I have read by Jules Verne and will not hesitate to read further stories by him,no matter how far fetched they may have seemed when he first penned them.If you enjoy a bit of fantasizing I would have no problems in recommending that you purchase ,sit back and enjoy.","05 28, 2012",A186FFFESJ5JG0,Tezza the terrier,Mysterious Island,1338163200
290,B000JMLBHU,"[0, 0]",5,I can't get enough of this type of literature. I am  56 years old this is something that I will keep doing for a long time. Maybe these old stories are something we all should get back to,"08 21, 2013",A37609QXZLLL,THAD H. FIFE,I am glad I finally read this story,1377043200
291,B000JMLBHU,"[0, 0]",4,"What can be said about this book... Is there any one who have never read it?It is good read, nice adventure, a bit old style.","09 30, 2013",A2O0DRN9AU401A,tomkus,Solid book,1380499200
292,B000JMLBHU,"[1, 1]",4,"This is Jules Verne's attempt at writing a Robinson Crusoe / Swiss Family Robinson castaway story, with the twist that the five castaways crash-land a balloon and thus come to the island with almost nothing -- unlike Crusoe or the Swiss Family, the castaways here don't have a boat-full of resources, tools, etc., to fall back on, and have to make *everything* themselves, from the ground up, armed only with their knowledge of science and engineering. Since it always seemed to me that Crusoe and the Swiss Family cheated a bit by bringing so many tools and so forth along with themselves, I really enjoyed the more scientific focus, and this has now replaced Swiss Family as my answer to the ""what one book would you want with you on a desert island?"" question.Parts of the novel drag a bit, but it's a Jules Verne novel so there's a good story here -- the Island has a mysterious unseen inhabitant, also, there are pirates, which is always awesome.The main flaw is that this is based on the 1875 Kingston translation, which makes a fair number of edits on Verne's original -- for example, it changes some of the protagonists's names and removes some of Captain Nemo's anti-imperialist, anti-british rhetoric. There's a more accurate translation available for free in the Kindle store, so I'd recommend grabbing the accurate version instead (look for the edition where the engineer is named Cyrus Smith, rather than Cyrus Harding;  Kingston reportedly felt ""Smith"" was a ""gypsy name"" and hence unsuitable for a heroic character. You can find that version in the kindle store here:The Mysterious Island)Oh, yeah, Captain Nemo. This book is in some ways a sequel to Verne's _Twenty Thousand Leagues under the Seas_, as well as to his _In Search of the Castaways_. The sequence isn't direct -- really more a case of cameo characters than a direct plot sequel to either book -- but you might want to read those two books first before picking this one up.","06 11, 2010",A1KPDKD7VYRE3B,T. S.,Verne's version of Robinson Crusoe,1276214400
293,B000JMLBHU,"[0, 0]",5,Good reading for anyone of any age. It is a book that could be shared with kids of any age from five to ninty five and learn so much from the experience of these time travelers.,"02 13, 2013",A258ZUVGV7ZVUH,Wanda  ward,TheMysterious Island,1360713600
294,B000JMLBHU,"[0, 0]",3,"Read it to see non Hollywood version of the story. Gets a little wordy and over involved in descriptive verse, but is probably typical of its time period.","12 31, 2013",AAFOJ5PQJ48FO,Wayne,Where are the Hollywood monsters?,1388448000
295,B000JMLBHU,"[0, 0]",4,"I liked the creative ideas, the making and building of items.  The whole story was great...except for the killing of so many animals.  the book was written at a different time in the history of the world, the language is interesting to read and understand.  To distroy so much when now we need to save out plantet hurts  to read and think about.The book is worth the reading...as is all of this authors books.Naturally we would perfer he not kill the leading mystery man and the many life forms.The writer was a genuis.","12 19, 2012",A3R19XOP5NA0FK,"Winifred J. Childers ""chillywin""",mysterious island,1355875200
296,B000JMLBHU,"[0, 0]",3,This was entertaining. It seems it could have been the inspiration of the TV series LOST. So many things are so alike.,"05 31, 2013",A2AVZ6SH52ZDR5,Wisdom,Mysterious Island,1369958400
297,B000JMLG4S,"[0, 0]",5,I would recommend if you are trying to tie knots. All of the common knots are in here and some more unusual.,"05 19, 2013",A1YFDLFZ6E0PJB,"Bruce Cadwallader ""dirty job""",excellent.  Trying to tie the demonstrated will tie you in knots.,1368921600
298,B000JMLG4S,"[0, 0]",5,"I enjoy the outdoors, to include mountain climbing, backpacking and camping, and boating and scuba diving.  My work involves ranching, logging and construction, and transportation.  Knowing how to lash something down correctly is a must, so this is one of my references for my endeavors!","11 2, 2012",A8DOVHU4V1KFW,ERIC M JOHNSON,Relevant to my interests and work,1351814400
